S.No,Date,Tele Caller,Description ,Contact Number,Status,Source,Category,Call Type,Remarks,Company
255,26-04-22,Muniswari,Junk Lead,9789470099,Invalid number,CRM,Residence,Inactive,Nil,Budanta
256,26-04-22,Muniswari,Junk Lead,9944058018,Not required,CRM,Residence,Inactive,Nil,Budanta
257,26-04-22,Muniswari,Junk Lead,9944457802,Not required,CRM,Residence,Inactive,Nil,Budanta
258,26-04-22,Muniswari,Junk Lead,8883424292,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
259,26-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
260,26-04-22,Muniswari,Junk Lead,9600000000,Duplicate,CRM,Residence,Inactive,Nil,Budanta
261,26-04-22,Muniswari,Junk Lead,9788217200,Not interested ,CRM,Residence,Inactive,Nil,Budanta
262,26-04-22,Muniswari,Junk Lead,9788855408,Duplicate,CRM,Residence,Inactive,Nil,Budanta
263,26-04-22,Muniswari,Junk Lead,9600000000,Duplicate,CRM,Residence,Inactive,Nil,Budanta
264,26-04-22,Muniswari,Junk Lead,9788855408,Duplicate,CRM,Residence,Inactive,Nil,Budanta
265,26-04-22,Muniswari,Junk Lead,9788282533,Duplicate,CRM,Residence,Inactive,Nil,Budanta
266,26-04-22,Muniswari,Junk Lead,9842962338,Not required,CRM,Residence,Inactive,Nil,Budanta
267,26-04-22,Muniswari,Junk Lead,9865294336,Duplicate,CRM,Residence,Inactive,Nil,Budanta
268,26-04-22,Muniswari,Junk Lead,9486792903,Not required,CRM,Residence,Inactive,Nil,Budanta
269,26-04-22,Muniswari,Junk Lead,9742936363,Not required,CRM,Residence,Inactive,Nil,Budanta
270,26-04-22,Muniswari,Junk Lead,9585589266,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
271,26-04-22,Muniswari,Junk Lead,9944457802,Duplicate,CRM,Residence,Inactive,Nil,Budanta
272,26-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
273,26-04-22,Muniswari,Junk Lead,9524724900,Not required,CRM,Residence,Inactive,Nil,Budanta
274,26-04-22,Muniswari,Junk Lead,9788282533,Duplicate,CRM,Residence,Inactive,Nil,Budanta
275,26-04-22,Muniswari,Junk Lead,9788855408,Duplicate,CRM,Residence,Inactive,Nil,Budanta
276,26-04-22,Muniswari,Junk Lead,8825658718,Duplicate,CRM,Residence,Inactive,Nil,Budanta
277,26-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
278,26-04-22,Muniswari,Junk Lead,9942936363,Duplicate,CRM,Residence,Inactive,Nil,Budanta
279,26-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
280,26-04-22,Muniswari,Junk Lead,9364115827,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
281,26-04-22,Muniswari,Junk Lead,9597184739,Not required,CRM,Residence,Inactive,Nil,Budanta
282,26-04-22,Muniswari,Junk Lead,9597184739,Duplicate,CRM,Residence,Inactive,Nil,Budanta
283,26-04-22,Muniswari,Junk Lead,9095546484,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
284,26-04-22,Muniswari,Junk Lead,9942644127,Not required,CRM,Residence,Inactive,Nil,Budanta
285,26-04-22,Muniswari,Junk Lead,8825658718,Duplicate,CRM,Residence,Inactive,Nil,Budanta
286,26-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
287,26-04-22,Muniswari,Junk Lead,8754921090,Duplicate,CRM,Residence,Inactive,Nil,Budanta
288,26-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
289,26-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
290,26-04-22,Muniswari,Junk Lead,9976167217,Not required,CRM,Residence,Inactive,Nil,Budanta
291,26-04-22,Muniswari,Junk Lead,9364647488,Duplicate,CRM,Residence,Inactive,Nil,Budanta
292,26-04-22,Muniswari,Junk Lead,9942936363,Duplicate,CRM,Residence,Inactive,Nil,Budanta
293,26-04-22,Muniswari,Junk Lead,9788855408,Duplicate,CRM,Residence,Inactive,Nil,Budanta
294,26-04-22,Muniswari,Junk Lead,9894273732,Duplicate,CRM,Residence,Inactive,Nil,Budanta
295,27-04-22,Eswarya,Junk Lead,9872161516,Out of district,CRM,Residence,Inactive,Nil,Budanta
296,27-04-22,Eswarya,Junk Lead,9879849219,Invalid number,CRM,Residence,Inactive,Nil,Budanta
297,27-04-22,Eswarya,Junk Lead,6541232112,Invalid number,CRM,Residence,Inactive,Nil,Budanta
298,27-04-22,Eswarya,Junk Lead,9165166301,Invalid number,CRM,Residence,Inactive,Nil,Budanta
299,27-04-22,Eswarya,Junk Lead,9751721155,Not required,CRM,Residence,Inactive,Nil,Budanta
300,27-04-22,Eswarya,Junk Lead,9849489849,Out of State,CRM,Residence,Inactive,Nil,Budanta
301,27-04-22,Eswarya,Junk Lead,9879892984,Not required,CRM,Residence,Inactive,Nil,Budanta
302,27-04-22,Eswarya,Junk Lead,9879491291,Invalid number,CRM,Residence,Inactive,Nil,Budanta
303,27-04-22,Eswarya,Junk Lead,8898911900,Invalid number,CRM,Residence,Inactive,Nil,Budanta
304,27-04-22,Eswarya,Junk Lead,9898911199,Not interested ,CRM,Residence,Inactive,Nil,Budanta
305,27-04-22,Eswarya,Junk Lead,9849892198,Invalid number,CRM,Residence,Inactive,Nil,Budanta
306,27-04-22,Eswarya,Junk Lead,9492195292,Out of state,CRM,Residence,Inactive,Nil,Budanta
307,27-04-22,Eswarya,Junk Lead,9829229212,Not required,CRM,Residence,Inactive,Nil,Budanta
308,27-04-22,Eswarya,Junk Lead,9849892112,Out of state,CRM,Residence,Inactive,Nil,Budanta
309,27-04-22,Eswarya,Junk Lead,9898219219,Not required,CRM,Residence,Inactive,Nil,Budanta
310,27-04-22,Eswarya,Junk Lead,6794952191,Invalid number,CRM,Residence,Inactive,Nil,Budanta
311,27-04-22,Eswarya,Junk Lead,9516222629,Invalid number,CRM,Residence,Inactive,Nil,Budanta
312,27-04-22,Eswarya,Junk Lead,9889006529,Out f state,CRM,Residence,Inactive,Nil,Budanta
313,27-04-22,Eswarya,Junk Lead,9566947323,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
314,27-04-22,Eswarya,Junk Lead,9916006065,Invalid number,CRM,Residence,Inactive,Nil,Budanta
315,27-04-22,Eswarya,Junk Lead,9751341267,Out of district,CRM,Residence,Inactive,Nil,Budanta
316,27-04-22,Eswarya,Junk Lead,9556992900,Out of state,CRM,Residence,Inactive,Nil,Budanta
317,27-04-22,Eswarya,Junk Lead,9786503781,Duplicate,CRM,Residence,Inactive,Nil,Budanta
318,27-04-22,Eswarya,Junk Lead,9960606092,Out ofstate,CRM,Residence,Inactive,Nil,Budanta
319,27-04-22,Eswarya,Junk Lead,9786782334,Duplicate,CRM,Residence,Inactive,Nil,Budanta
320,27-04-22,Eswarya,Junk Lead,9879265960,Invalid number,CRM,Residence,Inactive,Nil,Budanta
321,27-04-22,Eswarya,Junk Lead,9786877145,Duplicate,CRM,Residence,Inactive,Nil,Budanta
322,27-04-22,Eswarya,Junk Lead,6321547001,Invalid number,CRM,Residence,Inactive,Nil,Budanta
323,27-04-22,Eswarya,Junk Lead,8191248892,Out of state,CRM,Residence,Inactive,Nil,Budanta
324,27-04-22,Eswarya,Junk Lead,9626049680,Out of district,CRM,Residence,Inactive,Nil,Budanta
325,27-04-22,Eswarya,Junk Lead,9849189219,Duplicate,CRM,Residence,Inactive,Nil,Budanta
326,27-04-22,Eswarya,Junk Lead,6325987100,Duplicate,CRM,Residence,Inactive,Nil,Budanta
327,27-04-22,Eswarya,Junk Lead,9786503781,Duplicate,CRM,Residence,Inactive,Nil,Budanta
328,27-04-22,Eswarya,Junk Lead,9786503781,Duplicate,CRM,Residence,Inactive,Nil,Budanta
329,27-04-22,Eswarya,Junk Lead,9582168163,Invalid number,CRM,Residence,Inactive,Nil,Budanta
330,27-04-22,Eswarya,Junk Lead,9047222865,Not required,CRM,Residence,Inactive,Nil,Budanta
331,27-04-22,Eswarya,Junk Lead,9566947000,Not interested ,CRM,Residence,Inactive,Nil,Budanta
332,27-04-22,Eswarya,Junk Lead,9196161600,Invalid number,CRM,Residence,Inactive,Nil,Budanta
333,27-04-22,Eswarya,Junk Lead,6859161666,Invalid number,CRM,Residence,Inactive,Nil,Budanta
334,27-04-22,Eswarya,Junk Lead,9560646606,Duplicate,CRM,Residence,Inactive,Nil,Budanta
335,27-04-22,Eswarya,Junk Lead,9513254161,Duplicate,CRM,Residence,Inactive,Nil,Budanta
336,27-04-22,Eswarya,Junk Lead,9941189961,Invalid number,CRM,Residence,Inactive,Nil,Budanta
337,27-04-22,Eswarya,Junk Lead,9916000510,Invalid number,CRM,Residence,Inactive,Nil,Budanta
338,27-04-22,Eswarya,Junk Lead,9541254753,Not required,CRM,Residence,Inactive,Nil,Budanta
339,27-04-22,Eswarya,Junk Lead,8866606160,Invalid number,CRM,Residence,Inactive,Nil,Budanta
340,27-04-22,Eswarya,Junk Lead,9911608552,Out of district,CRM,Residence,Inactive,Nil,Budanta
341,27-04-22,Eswarya,Junk Lead,9981110065,Invalid number,CRM,Residence,Inactive,Nil,Budanta
342,27-04-22,Eswarya,Junk Lead,9991916198,Invalid number,CRM,Residence,Inactive,Nil,Budanta
343,27-04-22,Eswarya,Junk Lead,9161968616,Invalid number,CRM,Residence,Inactive,Nil,Budanta
344,27-04-22,Eswarya,Junk Lead,6915296216,Not required,CRM,Residence,Inactive,Nil,Budanta
345,27-04-22,Eswarya,Junk Lead,9786539000,Invalid number,CRM,Residence,Inactive,Nil,Budanta
346,27-04-22,Eswarya,Junk Lead,9949106216,Out of district,CRM,Residence,Inactive,Nil,Budanta
347,27-04-22,Eswarya,Junk Lead,9786123080,Invalid number,CRM,Residence,Inactive,Nil,Budanta
348,27-04-22,Eswarya,Junk Lead,9491960054,Duplicate,CRM,Residence,Inactive,Nil,Budanta
349,27-04-22,Eswarya,Junk Lead,9891127482,Invalid number,CRM,Residence,Inactive,Nil,Budanta
350,27-04-22,Eswarya,Junk Lead,9916000060,Not required,CRM,Residence,Inactive,Nil,Budanta
351,27-04-22,Eswarya,Junk Lead,9943285000,Not interested ,CRM,Residence,Inactive,Nil,Budanta
352,27-04-22,Eswarya,Junk Lead,9846006160,Invalid number,CRM,Residence,Inactive,Nil,Budanta
353,27-04-22,Eswarya,Junk Lead,9216068560,Invalid number,CRM,Residence,Inactive,Nil,Budanta
354,27-04-22,Eswarya,Junk Lead,9786503781,Duplicate,CRM,Residence,Inactive,Nil,Budanta
355,27-04-22,Eswarya,Junk Lead,9943451050,Duplicate,CRM,Residence,Inactive,Nil,Budanta
356,27-04-22,Eswarya,Junk Lead,8506122415,Out of state,CRM,Residence,Inactive,Nil,Budanta
357,27-04-22,Eswarya,Junk Lead,9919151616,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
358,27-04-22,Eswarya,Junk Lead,9916192161,Invalid number,CRM,Residence,Inactive,Nil,Budanta
359,27-04-22,Eswarya,Junk Lead,9655334395,Out of district,CRM,Residence,Inactive,Nil,Budanta
360,27-04-22,Eswarya,Junk Lead,8191248892,Duplicate,CRM,Residence,Inactive,Nil,Budanta
361,27-04-22,Eswarya,Junk Lead,9154756301,Invalid number,CRM,Residence,Inactive,Nil,Budanta
362,27-04-22,Eswarya,Junk Lead,9786148855,Not required,CRM,Residence,Inactive,Nil,Budanta
363,27-04-22,Eswarya,Junk Lead,9169200685,Invalid number,CRM,Residence,Inactive,Nil,Budanta
364,27-04-22,Eswarya,Junk Lead,9991919651,Not required,CRM,Residence,Inactive,Nil,Budanta
365,27-04-22,Eswarya,Junk Lead,7373002204,Invalid number,CRM,Residence,Inactive,Nil,Budanta
366,27-04-22,Eswarya,Junk Lead,9919191994,Not required,CRM,Residence,Inactive,Nil,Budanta
367,27-04-22,Eswarya,Junk Lead,9949819191,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
368,27-04-22,Eswarya,Junk Lead,8994192198,Invalid number,CRM,Residence,Inactive,Nil,Budanta
369,27-04-22,Eswarya,Junk Lead,9919190085,Invalid number,CRM,Residence,Inactive,Nil,Budanta
370,27-04-22,Eswarya,Junk Lead,9491516519,Invalid number,CRM,Residence,Inactive,Nil,Budanta
371,27-04-22,Eswarya,Junk Lead,8689195219,Out of state,CRM,Residence,Inactive,Nil,Budanta
372,27-04-22,Eswarya,Junk Lead,9488634490,Out of district,CRM,Residence,Inactive,Nil,Budanta
373,27-04-22,Eswarya,Junk Lead,9998960650,Out of district,CRM,Residence,Inactive,Nil,Budanta
374,27-04-22,Eswarya,Junk Lead,9919921929,Out of district,CRM,Residence,Inactive,Nil,Budanta
375,27-04-22,Eswarya,Junk Lead,9159047664,Duplicate,CRM,Residence,Inactive,Nil,Budanta
376,27-04-22,Eswarya,Junk Lead,7242429523,Out of state,CRM,Residence,Inactive,Nil,Budanta
377,27-04-22,Eswarya,Junk Lead,9892227482,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
378,27-04-22,Eswarya,Junk Lead,7655320201,Out of state,CRM,Residence,Inactive,Nil,Budanta
379,27-04-22,Eswarya,Junk Lead,9546196519,Invalid number,CRM,Residence,Inactive,Nil,Budanta
380,27-04-22,Eswarya,Junk Lead,8991969652,Invalid number,CRM,Residence,Inactive,Nil,Budanta
381,27-04-22,Eswarya,Junk Lead,8489070003,Not required,CRM,Residence,Inactive,Nil,Budanta
382,27-04-22,Eswarya,Junk Lead,9995215600,Invalid number,CRM,Residence,Inactive,Nil,Budanta
383,27-04-22,Eswarya,Junk Lead,9626789266,Out of district,CRM,Residence,Inactive,Nil,Budanta
384,27-04-22,Eswarya,Junk Lead,8923032005,Not interested ,CRM,Residence,Inactive,Nil,Budanta
385,27-04-22,Eswarya,Junk Lead,9065216151,Invalid number,CRM,Residence,Inactive,Nil,Budanta
386,27-04-22,Eswarya,Junk Lead,9169951950,Invalid number,CRM,Residence,Inactive,Nil,Budanta
387,27-04-22,Eswarya,Junk Lead,9000854875,Invalid number,CRM,Residence,Inactive,Nil,Budanta
388,27-04-22,Eswarya,Junk Lead,9995191911,Not required,CRM,Residence,Active,Nil,Budanta
389,27-04-22,Eswarya,Junk Lead,8939286424,Not required,CRM,Residence,Active,Nil,Budanta
390,27-04-22,Eswarya,Junk Lead,9003045102,Not required,CRM,Residence,Active,Nil,Budanta
391,27-04-22,Eswarya,Junk Lead,9884608345,Not required,CRM,Residence,Active,Nil,Budanta
392,27-04-22,Eswarya,Junk Lead,9282240175,Not required,CRM,Residence,Active,Nil,Budanta
393,27-04-22,Eswarya,Junk Lead,9840179333,Not required,CRM,Residence,Active,Nil,Budanta
394,27-04-22,Eswarya,Junk Lead,9840315118,Not required,CRM,Residence,Active,Nil,Budanta
395,27-04-22,Eswarya,Junk Lead,9841004588,Not interested ,CRM,Residence,Active,Nil,Budanta
396,27-04-22,Eswarya,Junk Lead,9952943711,Not interested ,CRM,Residence,Active,Nil,Budanta
397,27-04-22,Eswarya,Junk Lead,9600048993,Ringing no response,CRM,Residence,Active,Nil,Budanta
398,27-04-22,Eswarya,Junk Lead,9043013791,Not interested ,CRM,Residence,Active,Nil,Budanta
399,27-04-22,Eswarya,Da Bang & Burger grills ,9176715177,Not required,Cold calling ,Restaurant,Active,IT manager said we have airtel service that is satisfied.Call back when it needed,Budanta
400,27-04-22,Eswarya,Sigree Global Grill,4442664222,Ringing no response,Cold calling ,Restaurant,Active,IT manager not answering ,Budanta
401,27-04-22,Eswarya,Bombay Brasserie,4442100709,Ringing no response,Cold calling ,Restaurant,Active,IT manager not answering ,Budanta
402,27-04-22,Eswarya,Al Safa,9791112809,Not required,Cold calling ,Restaurant,Active,IT said we have another brand that is satisfied,Budanta
402,27-04-22,Eswarya,safe,9791112809,Not required,Cold calling ,Restaurant,Inactive,nil,Budanta
404,27-04-22,Muniswari,Junk Lead,9788855408,Duplicate,CRM,Residence,Inactive,Nil,Budanta
405,27-04-22,Muniswari,Junk Lead,9788855408,Duplicate,CRM,Residence,Inactive,Nil,Budanta
406,27-04-22,Muniswari,Junk Lead,8825658718,Duplicate,CRM,Residence,Inactive,Nil,Budanta
407,27-04-22,Muniswari,Junk Lead,9942936363,Duplicate,CRM,Residence,Inactive,Nil,Budanta
408,27-04-22,Muniswari,Junk Lead,9894273732,Duplicate,CRM,Residence,Inactive,Nil,Budanta
409,27-04-22,Muniswari,Junk Lead,9865294336,Duplicate,CRM,Residence,Inactive,Nil,Budanta
410,27-04-22,Muniswari,Junk Lead,8754921090,Duplicate,CRM,Residence,Inactive,Nil,Budanta
411,27-04-22,Muniswari,Junk Lead,9788855408,Duplicate,CRM,Residence,Inactive,Nil,Budanta
412,27-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
413,27-04-22,Muniswari,Junk Lead,8760421101,Duplicate,CRM,Residence,Inactive,Nil,Budanta
414,27-04-22,Muniswari,Junk Lead,9600000000,Duplicate,CRM,Residence,Inactive,Nil,Budanta
415,27-04-22,Muniswari,Junk Lead,9600000000,Duplicate,CRM,Residence,Inactive,Nil,Budanta
416,27-04-22,Muniswari,Junk Lead,9597215129,Duplicate,CRM,Residence,Inactive,Nil,Budanta
417,27-04-22,Muniswari,Junk Lead,9894273732,Invalid number,CRM,Residence,Inactive,Nil,Budanta
418,27-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
419,27-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
420,27-04-22,Muniswari,Junk Lead,9364647488,Duplicate,CRM,Residence,Inactive,Nil,Budanta
421,27-04-22,Muniswari,Junk Lead,9842886025,Not required,CRM,Residence,Inactive,Nil,Budanta
422,27-04-22,Muniswari,Junk Lead,9842886025,Duplicate,CRM,Residence,Inactive,Nil,Budanta
423,27-04-22,Muniswari,Junk Lead,9942081880,Not required,CRM,Residence,Inactive,Nil,Budanta
424,27-04-22,Muniswari,Junk Lead,9688488106,Invalid number,CRM,Residence,Inactive,Nil,Budanta
425,27-04-22,Muniswari,Junk Lead,9788505540,Not required,CRM,Residence,Inactive,Nil,Budanta
426,27-04-22,Muniswari,Junk Lead,8883716159,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
427,27-04-22,Muniswari,Junk Lead,9791663986,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
428,27-04-22,Muniswari,Junk Lead,9788905157,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
429,27-04-22,Muniswari,Junk Lead,9364647488,Duplicate,CRM,Residence,Inactive,Nil,Budanta
430,27-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
431,27-04-22,Muniswari,Junk Lead,9715151111,Not required,CRM,Residence,Inactive,Nil,Budanta
432,27-04-22,Muniswari,Junk Lead,9952588833,Not required,CRM,Residence,Inactive,Nil,Budanta
433,27-04-22,Muniswari,Junk Lead,9488652972,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
434,27-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
435,27-04-22,Muniswari,Junk Lead,9894106576,Not required,CRM,Residence,Inactive,Nil,Budanta
436,27-04-22,Muniswari,Junk Lead,9842143044,Not required,CRM,Residence,Inactive,Nil,Budanta
437,27-04-22,Muniswari,Junk Lead,8883097316,Not required,CRM,Residence,Inactive,Nil,Budanta
438,27-04-22,Muniswari,Junk Lead,9976302405,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
439,27-04-22,Muniswari,Junk Lead,9842621216,Not required,CRM,Residence,Inactive,Nil,Budanta
440,27-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
441,27-04-22,Muniswari,Junk Lead,9585589266,Duplicate,CRM,Residence,Inactive,Nil,Budanta
442,27-04-22,Muniswari,Junk Lead,8760421101,Duplicate,CRM,Residence,Inactive,Nil,Budanta
443,27-04-22,Muniswari,Junk Lead,9578418701,Not required,CRM,Residence,Inactive,Nil,Budanta
444,27-04-22,Muniswari,Junk Lead,8645595512,Invalid number,CRM,Residence,Inactive,Nil,Budanta
445,27-04-22,Muniswari,Junk Lead,9965243987,Invalid number,CRM,Residence,Inactive,Nil,Budanta
446,27-04-22,Muniswari,Junk Lead,9942467776,Invalid number,CRM,Residence,Inactive,Nil,Budanta
447,27-04-22,Muniswari,Junk Lead,9965245987,Not required,CRM,Residence,Inactive,Nil,Budanta
448,27-04-22,Muniswari,Junk Lead,9443944895,Out of district,CRM,Residence,Inactive,Nil,Budanta
449,27-04-22,Muniswari,Junk Lead,9994199961,Not required,CRM,Residence,Inactive,Nil,Budanta
450,27-04-22,Muniswari,Junk Lead,9943005585,Not required,CRM,Residence,Inactive,Nil,Budanta
451,27-04-22,Muniswari,Junk Lead,9865389089,Not answering ,CRM,Residence,Inactive,Nil,Budanta
452,27-04-22,Muniswari,Junk Lead,9486101723,Not required,CRM,Residence,Inactive,Nil,Budanta
453,27-04-22,Muniswari,Junk Lead,9942788988,Not required,CRM,Residence,Inactive,Nil,Budanta
454,27-04-22,Muniswari,Junk Lead,9976504827,Not required,CRM,Residence,Inactive,Nil,Budanta
455,27-04-22,Muniswari,Junk Lead,9965886304,Invalid number,CRM,Residence,Inactive,Nil,Budanta
456,27-04-22,Muniswari,Junk Lead,9443246125,Not required,CRM,Residence,Inactive,Nil,Budanta
457,27-04-22,Muniswari,Junk Lead,9788653643,Not interested,CRM,Residence,Inactive,Nil,Budanta
458,27-04-22,Muniswari,Junk Lead,6383795183,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
459,27-04-22,Muniswari,Junk Lead,9789447885,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
460,27-04-22,Muniswari,Junk Lead,9865121449,Not interested,CRM,Residence,Inactive,Nil,Budanta
461,27-04-22,Muniswari,Junk Lead,9942936363,Duplicate,CRM,Residence,Inactive,Nil,Budanta
462,27-04-22,Muniswari,Junk Lead,9750264054,Not interested,CRM,Residence,Inactive,Nil,Budanta
463,27-04-22,Muniswari,Junk Lead,9787789299,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
464,27-04-22,Muniswari,Junk Lead,9095435060,Not interested,CRM,Residence,Inactive,Nil,Budanta
465,27-04-22,Muniswari,Junk Lead,8940743945,Not interested,CRM,Residence,Inactive,Nil,Budanta
466,27-04-22,Muniswari,Junk Lead,9715751285,Not interested,CRM,Residence,Inactive,Nil,Budanta
467,27-04-22,Muniswari,Junk Lead,8883097316,Not interested,CRM,Residence,Inactive,Nil,Budanta
468,27-04-22,Muniswari,Junk Lead,9095148881,Not interested,CRM,Residence,Inactive,Nil,Budanta
469,27-04-22,Muniswari,Junk Lead,9865615090,Not interested,CRM,Residence,Inactive,Nil,Budanta
470,27-04-22,Muniswari,Junk Lead,9965913880,Not interested,CRM,Residence,Inactive,Nil,Budanta
471,27-04-22,Muniswari,Junk Lead,9942934739,Out of district,CRM,Residence,Inactive,Nil,Budanta
472,27-04-22,Muniswari,Junk Lead,9750034440,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
473,27-04-22,Muniswari,Junk Lead,9842330352,Not interested,CRM,Residence,Inactive,Nil,Budanta
474,27-04-22,Muniswari,Junk Lead,9659437579,Not interested,CRM,Residence,Inactive,Nil,Budanta
475,27-04-22,Muniswari,Junk Lead,9364647488,Not interested,CRM,Residence,Inactive,Nil,Budanta
476,27-04-22,Muniswari,Junk Lead,9894320463,Not interested,CRM,Residence,Inactive,Nil,Budanta
477,27-04-22,Muniswari,Junk Lead,9942934739,Not interested,CRM,Residence,Inactive,Nil,Budanta
478,27-04-22,Muniswari,Junk Lead,9942936363,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
479,27-04-22,Muniswari,Junk Lead,9364647488,Not interested,CRM,Residence,Inactive,Nil,Budanta
480,27-04-22,Muniswari,Junk Lead,8883097316,Not interested,CRM,Residence,Inactive,Nil,Budanta
481,28-04-22,Eswarya,Junk Lead,9751227284,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
482,28-04-22,Eswarya,Junk Lead,8098316365,Duplicate,CRM,Residence,Inactive,Nil,Budanta
